Dielectric Movement,Coulomb/m\u00B2,statC/cm\u00B2,false,3.333333333333333E-7,0.0,statC/square centimeter

Electric Capacitance,F,abF,false,1.0E9,0.0,abFarad
Electric Capacitance,F,F,true,1.0,0.0,Farad
Electric Capacitance,F,statF,false,1.111111111111111E-12,0.0,statFarad
Electric Charge, Quantity of Electricity,C,abC,false,10.0,0.0,abCoulomb
Electric Charge, Quantity of Electricity,C,C,true,1.0,0.0,Coulomb
Electric Charge, Quantity of Electricity,C,statC,false,3.3333333333333337E-10,0.0,statCoulomb
Electric Conductance,S/m,abS/cm,false,1.0E11,0.0,abS/centimeter
Electric Conductance,S/m,S/m,true,1.0,0.0,siemens/meter
Electric Conductance,S/m,statS/cm,false,1.1111111111111112E-10,0.0,statS/centimeter
Electric Current,A,A,true,1.0,0.0,Ampere
Electric Current,A,abA,false,10.0,0.0,abAmpere
Electric Current,A,statA,false,3.3333333333333337E-10,0.0,statAmpere
Electric permettivity (dielectric constant),F/m,abF/cm,false,1.0E11,0.0,abFarad/centimeter
Electric permettivity (dielectric constant),F/m,F/m,true,1.0,0.0,Farad/meter
Electric permettivity (dielectric constant),F/m,statF/cm,false,1.1111111111111112E-10,0.0,statFarad/centimeter
Electric Potential Difference,V,abV,false,1.0E-8,0.0,abVolt
Electric Potential Difference,V,statV,false,300.0,0.0,statVolt
Electric Potential Difference,V,V,true,1.0,0.0,Volt
Electric Resistance,Ohm,abOhm,false,1.0E-9,0.0,abOhm
Electric Resistance,Ohm,Ohm,true,1.0,0.0,Ohm
Electric Resistance,Ohm,statOhm,false,9.0E11,0.0,statOhm
Energy,J,attojoule,false,1.0E-18,0.0,
Energy,J,british thermal unit(btu),false,1055.055853,0.0,
Energy,J,Btu (mean),false,1055.87,0.0,Btu (mean)
Energy,J,Btu,false,1054.35,0.0,Btu (th)
Energy,J,Btu,false,1055.056,0.0,Btu (IT)
Energy,J,cal,false,4.1819,0.0,calories (20C)
Energy,J,cal,false,4.184,0.0,calories (th)
Energy,J,cal,false,4.1858,0.0,calories (15C)
Energy,J,cal,false,4.1868,0.0,calories (IT)
Energy,J,cal,false,4.19002,0.0,calories (mean)
Energy,J,cal,false,4186.0,0.0,calories (food)
Energy,J,calorie,false,4.1868,0.0,
Energy,J,chu,false,1900.4,0.0,centigrade heat units
Energy,J,dyne-centimeter,false,1.0E-7,0.0,
Energy,J,electron volt,false,1.60219E-19,0.0,
Energy,J,erg,false,1.0E-7,0.0,
Energy,J,erg,false,1.0E-7,0.0,ergs
Energy,J,eV,false,1.6025641E-19,0.0,elettronVolt
Energy,J,ft lbf,false,1.355817,0.0,foot pounds-force
Energy,J,ft poundals,false,0.04214,0.0,foot poundals
Energy,J,gf m,false,9806.65,0.0,gram-force meters
Energy,J,gigajoule,false,1.0E9,0.0,
Energy,J,gigawatt-hour,false,3.6E12,0.0,
Energy,J,gram force-centimeter,false,9.80665E-5,0.0,
Energy,J,horsepower hours,false,2684520.0,0.0,horsepower hours
Energy,J,horsepower-hour,false,2684519.538,0.0,
Energy,J,J,true,1.0,0.0,joules
Energy,J,joule,false,1.0,0.0,
Energy,J,kilocalorie,false,4186.8,0.0,
Energy,J,kiloelectron volt,false,1.60219E-16,0.0,
Energy,J,kilojoule,false,1000.0,0.0,
